Player,Season,Pos,Pos2,Age,Conf,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ALL_STAR
Anthony Morrow,2016-17,SG,G,31,East,CHI,9,0,9.7,1.3,3.2,0.414,0.7,1.6,0.429,0.7,1.7,0.4,0.517,1.2,1.2,1.0,0.1,0.1,0.2,0.7,0.2,0.0,0.0,0.4,4.6,0
Donatas Motiejūnas,2016-17,PF,F,26,West,NOP,34,0,14.1,1.7,4.1,0.413,0.3,1.4,0.23399999999999999,1.4,2.7,0.505,0.45299999999999996,0.7,1.4,0.51,0.8,2.2,3.0,0.9,0.5,0.3,0.9,1.6,4.4,0
Timofey Mozgov,2016-17,C,F,30,West,LAL,54,52,20.4,3.1,6.1,0.515,0.0,0.0,0.0,3.1,6.1,0.517,0.515,1.2,1.4,0.8079999999999999,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5,7.4,0
Emmanuel Mudiay,2016-17,PG,F,20,West,DEN,55,41,25.6,3.8,10.0,0.377,1.0,3.2,0.315,2.8,6.8,0.408,0.428,2.4,3.0,0.784,0.5,2.7,3.2,3.9,0.7,0.2,2.2,1.7,11.0,0
Shabazz Muhammad,2016-17,SF,F,24,West,MIN,78,1,19.4,3.7,7.7,0.48200000000000004,0.6,1.9,0.33799999999999997,3.1,5.8,0.528,0.523,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,9.9,0
Dejounte Murray,2016-17,PG,F,20,West,SAS,38,8,8.5,1.3,3.1,0.431,0.2,0.6,0.391,1.1,2.4,0.441,0.47,0.6,0.8,0.7,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,3.4,0
Jamal Murray,2016-17,SG,G,19,West,DEN,82,10,21.5,3.6,8.9,0.40399999999999997,1.4,4.2,0.33399999999999996,2.2,4.7,0.466,0.483,1.3,1.5,0.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5,9.9,0
Mike Muscala,2016-17,C,F,25,East,ATL,70,3,17.7,2.4,4.8,0.504,0.7,1.6,0.418,1.8,3.2,0.546,0.573,0.7,0.9,0.7659999999999999,1.1,2.3,3.4,1.4,0.4,0.6,0.8,1.4,6.2,0
Larry Nance,2016-17,PF,F,24,West,LAL,63,7,22.9,3.0,5.7,0.526,0.2,0.6,0.278,2.9,5.2,0.5539999999999999,0.54,0.9,1.3,0.738,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4,7.1,0
Shabazz Napier,2016-17,PG,F,25,West,POR,53,2,9.7,1.4,3.5,0.39899999999999997,0.6,1.7,0.37,0.7,1.7,0.429,0.49200000000000005,0.7,0.9,0.7759999999999999,0.2,1.0,1.2,1.3,0.6,0.0,0.8,0.7,4.1,0
Maurice Ndour,2016-17,PF,F,24,East,NYK,32,4,10.3,1.2,2.7,0.45299999999999996,0.0,0.2,0.14300000000000002,1.2,2.5,0.48100000000000004,0.45899999999999996,0.6,0.8,0.731,0.7,1.3,2.0,0.3,0.5,0.3,0.4,0.9,3.1,0
Gary Neal,2016-17,SG,G,32,East,ATL,2,0,9.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,2.0,0
Jameer Nelson,2016-17,PG,F,34,West,DEN,75,39,27.3,3.6,8.1,0.444,1.4,3.6,0.38799999999999996,2.2,4.4,0.489,0.531,0.6,0.8,0.7140000000000001,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,9.2,0
Raul Neto,2016-17,PG,F,24,West,UTA,40,0,8.7,1.0,2.3,0.451,0.3,0.8,0.32299999999999995,0.8,1.5,0.517,0.505,0.2,0.2,0.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5,0
Georges Niang,2016-17,PF,F,23,East,IND,23,0,4.0,0.4,1.6,0.25,0.0,0.5,0.083,0.3,1.0,0.33299999999999996,0.264,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,0.9,0
Andrew Nicholson,2016-17,PF,F,27,West,TOT,38,0,9.0,1.1,2.9,0.387,0.1,0.7,0.185,1.0,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6,0
Andrew Nicholson,2016-17,PF,F,27,East,WAS,28,0,8.3,1.1,2.8,0.39,0.1,0.6,0.188,1.0,2.2,0.44299999999999995,0.409,0.3,0.4,0.583,0.4,0.8,1.2,0.3,0.4,0.2,0.4,1.3,2.5,0
Andrew Nicholson,2016-17,PF,F,27,East,BRK,10,0,11.1,1.3,3.4,0.382,0.2,1.1,0.182,1.1,2.3,0.478,0.41200000000000003,0.2,0.2,1.0,0.4,2.3,2.7,0.3,0.5,0.0,0.6,1.8,3.0,0
Joakim Noah,2016-17,C,F,31,East,NYK,46,46,22.1,2.2,4.4,0.49,0.0,0.0,0.0,2.2,4.4,0.493,0.49,0.7,1.7,0.436,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,5.0,0
Nerlens Noel,2016-17,C,F,22,West,TOT,51,19,20.5,3.6,6.1,0.595,0.0,0.0,0.0,3.6,6.0,0.597,0.595,1.5,2.2,0.6940000000000001,1.8,3.9,5.8,1.0,1.3,1.0,1.0,2.5,8.7,0
Nerlens Noel,2016-17,C,F,22,East,PHI,29,7,19.4,3.7,6.0,0.611,0.0,0.0,0.0,3.7,6.0,0.615,0.611,1.5,2.2,0.6829999999999999,1.6,3.4,5.0,1.0,1.5,0.9,1.0,2.4,8.9,0
Nerlens Noel,2016-17,C,F,22,West,DAL,22,12,22.0,3.5,6.1,0.575,0.0,0.0,,3.5,6.1,0.575,0.575,1.5,2.2,0.708,2.1,4.7,6.8,0.9,1.0,1.1,1.0,2.5,8.5,0
Lucas Nogueira,2016-17,C,F,24,East,TOR,57,6,19.1,1.8,2.7,0.66,0.1,0.2,0.25,1.8,2.5,0.6940000000000001,0.67,0.8,1.2,0.657,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,4.4,0
Steve Novak,2016-17,PF,F,33,East,MIL,8,0,2.8,0.3,0.9,0.28600000000000003,0.1,0.8,0.16699999999999998,0.1,0.1,1.0,0.35700000000000004,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.6,0
Dirk Nowitzki,2016-17,PF,F,38,West,DAL,54,54,26.4,5.5,12.6,0.43700000000000006,1.5,3.9,0.37799999999999995,4.0,8.7,0.46299999999999997,0.495,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2,0
Jusuf Nurkić,2016-17,C,F,22,West,TOT,65,48,21.4,4.2,8.2,0.507,0.0,0.0,0.0,4.2,8.2,0.508,0.507,1.8,3.2,0.5710000000000001,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,10.2,0
Jusuf Nurkić,2016-17,C,F,22,West,DEN,45,29,17.9,3.4,6.6,0.507,0.0,0.0,,3.4,6.6,0.507,0.507,1.2,2.5,0.496,2.0,3.8,5.8,1.3,0.6,0.8,1.8,2.0,8.0,0
Jusuf Nurkić,2016-17,C,F,22,West,POR,20,19,29.2,6.0,11.8,0.508,0.0,0.1,0.0,6.0,11.8,0.511,0.508,3.2,4.9,0.66,3.3,7.1,10.4,3.2,1.3,1.9,3.1,3.7,15.2,0
David Nwaba,2016-17,SG,G,24,West,LAL,20,2,19.9,2.4,4.1,0.58,0.1,0.3,0.2,2.3,3.8,0.605,0.586,1.3,2.0,0.6409999999999999,0.9,2.3,3.2,0.7,0.7,0.4,0.6,1.8,6.0,0
Johnny O'Bryant,2016-17,PF,F,23,West,TOT,11,0,7.3,1.4,2.7,0.5,0.3,0.5,0.5,1.1,2.2,0.5,0.55,0.5,0.5,0.833,0.8,0.9,1.7,0.5,0.0,0.1,0.5,0.9,3.5,0
Johnny O'Bryant,2016-17,PF,F,23,West,DEN,7,0,6.6,1.0,2.1,0.467,0.3,0.4,0.667,0.7,1.7,0.41700000000000004,0.5329999999999999,0.6,0.6,1.0,0.7,0.9,1.6,0.3,0.0,0.1,0.4,0.6,2.9,0
Johnny O'Bryant,2016-17,PF,F,23,East,CHO,4,0,8.5,2.0,3.8,0.5329999999999999,0.3,0.8,0.33299999999999996,1.8,3.0,0.583,0.5670000000000001,0.3,0.5,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.8,1.5,4.5,0
Kyle O'Quinn,2016-17,C,F,26,East,NYK,79,8,15.6,2.7,5.2,0.521,0.0,0.2,0.11800000000000001,2.7,5.0,0.5379999999999999,0.523,0.8,1.1,0.7709999999999999,2.0,3.6,5.6,1.5,0.5,1.3,1.0,2.2,6.3,0
Daniel Ochefu,2016-17,C,F,23,East,WAS,19,0,3.9,0.6,1.4,0.444,0.0,0.0,,0.6,1.4,0.444,0.444,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,0
Jahlil Okafor,2016-17,C,F,21,East,PHI,50,33,22.7,4.8,9.4,0.514,0.0,0.0,,4.8,9.4,0.514,0.514,2.1,3.2,0.6709999999999999,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,11.8,0
Victor Oladipo,2016-17,SG,G,24,West,OKC,67,67,33.2,6.1,13.9,0.442,1.9,5.3,0.361,4.3,8.7,0.491,0.51,1.7,2.3,0.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,15.9,0
Kelly Olynyk,2016-17,C,F,25,East,BOS,75,6,20.5,3.5,6.8,0.512,0.9,2.6,0.354,2.6,4.2,0.608,0.579,1.2,1.6,0.732,1.0,3.8,4.8,2.0,0.6,0.4,1.3,2.8,9.0,0
Arinze Onuaku,2016-17,C,F,29,East,ORL,8,0,3.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.4,0.5,0
Chinanu Onuaku,2016-17,C,F,20,West,HOU,5,1,10.4,1.0,1.4,0.7140000000000001,0.0,0.0,,1.0,1.4,0.7140000000000001,0.7140000000000001,0.8,0.8,1.0,0.4,1.6,2.0,0.6,0.6,0.2,0.8,1.2,2.8,0
Kelly Oubre,2016-17,SF,F,21,East,WAS,79,5,20.3,2.4,5.6,0.42100000000000004,0.7,2.4,0.287,1.7,3.2,0.52,0.48200000000000004,0.9,1.3,0.758,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5,6.3,0
Zaza Pachulia,2016-17,C,F,32,West,GSW,70,70,18.1,2.3,4.4,0.534,0.0,0.0,0.0,2.3,4.4,0.5379999999999999,0.534,1.4,1.8,0.778,2.0,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1,0
Georgios Papagiannis,2016-17,C,F,19,West,SAC,22,0,16.1,2.5,4.6,0.5489999999999999,0.0,0.1,0.0,2.5,4.5,0.56,0.5489999999999999,0.5,0.6,0.857,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6,0
Jabari Parker,2016-17,PF,F,21,East,MIL,51,50,33.9,7.8,16.0,0.49,1.3,3.5,0.365,6.5,12.5,0.525,0.53,3.2,4.3,0.743,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,20.1,0
Tony Parker,2016-17,PG,F,34,West,SAS,63,63,25.2,4.2,9.0,0.466,0.4,1.1,0.33299999999999996,3.8,7.9,0.484,0.486,1.3,1.9,0.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,10.1,0
Chandler Parsons,2016-17,SF,F,28,West,MEM,34,34,19.9,2.2,6.5,0.33799999999999997,0.7,2.7,0.26899999999999996,1.5,3.8,0.38799999999999996,0.39399999999999996,1.0,1.3,0.8140000000000001,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,6.2,0
Lamar Patterson,2016-17,SG,G,25,East,ATL,5,0,8.0,0.6,3.0,0.2,0.2,1.2,0.16699999999999998,0.4,1.8,0.222,0.233,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0.0,0.8,1.2,1.8,0
Patrick Patterson,2016-17,PF,F,27,East,TOR,65,8,24.6,2.4,5.9,0.401,1.4,3.9,0.37200000000000005,0.9,2.0,0.45799999999999996,0.523,0.7,0.9,0.7170000000000001,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,0
Chris Paul,2016-17,PG,F,31,West,LAC,61,61,31.5,6.1,12.9,0.47600000000000003,2.0,5.0,0.41100000000000003,4.1,7.9,0.518,0.555,3.8,4.3,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1,0
Adreian Payne,2016-17,PF,F,25,West,MIN,18,0,7.5,1.3,3.0,0.426,0.2,0.8,0.2,1.1,2.2,0.513,0.45399999999999996,0.8,1.1,0.737,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,3.5,0
Cameron Payne,2016-17,PG,F,22,West,TOT,31,0,14.9,2.1,6.2,0.332,0.9,2.8,0.314,1.2,3.5,0.34600000000000003,0.402,0.2,0.3,0.625,0.1,1.5,1.5,1.8,0.5,0.1,0.9,1.7,5.2,0
Cameron Payne,2016-17,PG,F,22,West,OKC,20,0,16.0,2.2,6.5,0.331,0.8,2.6,0.308,1.4,3.9,0.34600000000000003,0.392,0.2,0.2,1.0,0.1,1.5,1.6,2.0,0.5,0.2,0.8,1.9,5.3,0
Cameron Payne,2016-17,PG,F,22,East,CHI,11,0,12.9,1.9,5.7,0.33299999999999996,1.0,3.1,0.324,0.9,2.6,0.345,0.42100000000000004,0.1,0.4,0.25,0.1,1.5,1.5,1.4,0.4,0.0,1.2,1.3,4.9,0
Elfrid Payton,2016-17,PG,F,22,East,ORL,82,58,29.4,5.2,11.1,0.47100000000000003,0.5,1.8,0.27399999999999997,4.8,9.3,0.509,0.493,1.8,2.6,0.6920000000000001,1.1,3.6,4.7,6.5,1.1,0.5,2.2,2.2,12.8,0
Gary Payton,2016-17,PG,F,24,East,MIL,6,0,16.5,1.3,3.7,0.364,0.2,1.5,0.111,1.2,2.2,0.5379999999999999,0.386,0.5,0.8,0.6,0.0,2.0,2.0,2.2,0.5,0.7,1.7,1.5,3.3,0
Paul Pierce,2016-17,SF,F,39,West,LAC,25,7,11.1,1.1,2.8,0.4,0.6,1.7,0.349,0.5,1.1,0.48100000000000004,0.507,0.4,0.5,0.769,0.0,1.9,1.9,0.4,0.2,0.2,0.6,1.6,3.2,0
Marshall Plumlee,2016-17,C,F,24,East,NYK,21,1,8.1,0.8,1.4,0.5329999999999999,0.0,0.0,,0.8,1.4,0.5329999999999999,0.5329999999999999,0.4,0.9,0.42100000000000004,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,1.9,0
Mason Plumlee,2016-17,C,F,26,West,TOT,81,64,26.5,4.1,7.7,0.536,0.0,0.1,0.0,4.1,7.6,0.541,0.536,2.1,3.7,0.58,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,0
Mason Plumlee,2016-17,C,F,26,West,POR,54,54,28.1,4.4,8.2,0.532,0.0,0.1,0.0,4.4,8.1,0.5379999999999999,0.532,2.4,4.1,0.5670000000000001,2.2,5.8,8.0,4.0,0.9,1.2,1.6,2.8,11.1,0
Mason Plumlee,2016-17,C,F,26,West,DEN,27,10,23.4,3.7,6.7,0.547,0.0,0.0,0.0,3.7,6.7,0.55,0.547,1.7,2.8,0.618,1.9,4.6,6.4,2.6,0.7,1.1,1.7,2.9,9.1,0
Miles Plumlee,2016-17,C,F,28,West,TOT,45,12,10.8,1.0,2.0,0.478,0.0,0.0,,1.0,2.0,0.478,0.478,0.6,0.9,0.6409999999999999,0.8,1.3,2.1,0.5,0.4,0.3,0.7,1.6,2.5,0
Miles Plumlee,2016-17,C,F,28,East,MIL,32,12,9.7,0.9,2.1,0.441,0.0,0.0,,0.9,2.1,0.441,0.441,0.7,1.1,0.629,0.7,0.9,1.7,0.6,0.3,0.3,0.7,1.5,2.6,0
Miles Plumlee,2016-17,C,F,28,East,CHO,13,0,13.4,1.1,1.8,0.583,0.0,0.0,,1.1,1.8,0.583,0.583,0.2,0.3,0.75,1.2,2.1,3.2,0.2,0.5,0.3,0.6,1.9,2.4,0
Jakob Pöltl,2016-17,C,F,21,East,TOR,54,4,11.6,1.2,2.1,0.583,0.0,0.0,,1.2,2.1,0.583,0.583,0.6,1.1,0.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1,0
Otto Porter,2016-17,SF,F,23,East,WAS,80,80,32.6,5.2,10.0,0.516,1.9,4.3,0.434,3.3,5.8,0.5760000000000001,0.608,1.2,1.5,0.8320000000000001,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,13.4,0
Bobby Portis,2016-17,PF,F,21,East,CHI,64,13,15.6,2.9,5.9,0.488,0.5,1.5,0.33299999999999996,2.4,4.4,0.541,0.531,0.6,0.9,0.6609999999999999,1.2,3.5,4.6,0.5,0.3,0.2,0.6,1.5,6.8,0
Kristaps Porziņģis,2016-17,PF,F,21,East,NYK,66,65,32.8,6.7,14.9,0.45,1.7,4.8,0.35700000000000004,5.0,10.2,0.493,0.507,3.0,3.8,0.7859999999999999,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,18.1,0
Dwight Powell,2016-17,C,F,25,West,DAL,77,3,17.3,2.5,4.9,0.515,0.3,1.0,0.284,2.2,3.9,0.5710000000000001,0.542,1.4,1.8,0.759,1.2,2.8,4.0,0.6,0.8,0.5,0.4,1.8,6.7,0
Norman Powell,2016-17,SG,G,23,East,TOR,76,18,18.0,3.0,6.7,0.449,0.7,2.3,0.324,2.3,4.4,0.514,0.504,1.7,2.1,0.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.4,0
Alex Poythress,2016-17,PF,F,23,East,PHI,6,1,26.2,4.2,9.0,0.46299999999999997,1.0,3.2,0.316,3.2,5.8,0.5429999999999999,0.519,1.3,1.7,0.8,1.8,3.0,4.8,0.8,0.5,0.3,0.5,2.3,10.7,0
Ronnie Price,2016-17,PG,F,33,West,PHO,14,0,9.6,0.3,1.7,0.16699999999999998,0.2,1.2,0.17600000000000002,0.1,0.5,0.14300000000000002,0.22899999999999998,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0,0
Tim Quarterman,2016-17,SG,G,22,West,POR,16,0,5.0,0.8,1.8,0.44799999999999995,0.3,0.8,0.385,0.5,1.0,0.5,0.534,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9,0
Chasson Randle,2016-17,PG,F,23,West,TOT,26,0,11.5,1.5,3.8,0.408,0.6,1.8,0.34,0.9,2.0,0.47100000000000003,0.49,1.6,1.7,0.953,0.2,1.0,1.2,1.3,0.3,0.1,0.7,1.5,5.3,0
Chasson Randle,2016-17,PG,F,23,East,PHI,8,0,9.3,1.5,3.3,0.462,0.8,1.9,0.4,0.8,1.4,0.545,0.5770000000000001,1.5,1.5,1.0,0.0,0.6,0.6,0.8,0.4,0.1,0.4,1.4,5.3,0
Chasson Randle,2016-17,PG,F,23,East,NYK,18,0,12.5,1.6,4.0,0.389,0.6,1.8,0.313,1.0,2.2,0.45,0.45799999999999996,1.6,1.7,0.935,0.3,1.2,1.5,1.6,0.3,0.1,0.9,1.6,5.3,0
Julius Randle,2016-17,PF,F,22,West,LAL,74,73,28.8,5.1,10.4,0.488,0.2,0.9,0.27,4.9,9.6,0.507,0.499,2.8,3.8,0.723,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,13.2,0
Zach Randolph,2016-17,PF,F,35,West,MEM,73,5,24.5,5.9,13.2,0.449,0.3,1.3,0.223,5.6,11.9,0.474,0.46,1.9,2.6,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,0
J.J. Redick,2016-17,SG,G,32,West,LAC,78,78,28.2,5.1,11.4,0.445,2.6,6.0,0.429,2.5,5.4,0.462,0.5579999999999999,2.3,2.6,0.8909999999999999,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0,0
Willie Reed,2016-17,C,F,26,East,MIA,71,5,14.5,2.3,4.0,0.568,0.0,0.1,0.25,2.3,4.0,0.573,0.57,0.7,1.2,0.557,1.8,2.9,4.7,0.4,0.3,0.7,0.4,1.9,5.3,0
Josh Richardson,2016-17,SG,G,23,East,MIA,53,34,30.5,3.8,9.7,0.39399999999999996,1.4,4.3,0.33,2.4,5.4,0.444,0.467,1.1,1.5,0.779,0.7,2.5,3.2,2.6,1.1,0.7,1.2,2.5,10.2,0
Malachi Richardson,2016-17,SG,G,21,West,SAC,22,0,9.0,1.3,3.1,0.41200000000000003,0.4,1.3,0.28600000000000003,0.9,1.8,0.5,0.47100000000000003,0.7,0.9,0.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6,0
Austin Rivers,2016-17,SG,G,24,West,LAC,74,29,27.8,4.4,9.9,0.442,1.5,4.0,0.371,2.9,5.8,0.491,0.518,1.8,2.6,0.691,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,12.0,0
Andre Roberson,2016-17,SF,F,25,West,OKC,79,79,30.1,2.7,5.9,0.46399999999999997,0.6,2.3,0.245,2.2,3.5,0.609,0.513,0.6,1.4,0.423,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6,6.6,0
Brian Roberts,2016-17,PG,F,31,East,CHO,41,2,10.1,1.1,3.0,0.377,0.4,1.1,0.386,0.7,1.9,0.37200000000000005,0.447,0.8,1.0,0.846,0.1,0.8,1.0,1.3,0.2,0.0,0.6,0.4,3.5,0
Glenn Robinson,2016-17,SF,F,23,East,IND,69,27,20.7,2.3,4.9,0.467,0.7,1.8,0.392,1.6,3.1,0.512,0.54,0.8,1.1,0.711,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9,6.1,0
Thomas Robinson,2016-17,PF,F,25,West,LAL,48,1,11.7,2.2,4.1,0.536,0.0,0.0,0.0,2.2,4.1,0.5379999999999999,0.536,0.6,1.4,0.47,1.8,2.9,4.6,0.6,0.5,0.2,1.0,1.6,5.0,0
Sergio Rodríguez,2016-17,PG,F,30,East,PHI,68,30,22.3,3.1,7.9,0.392,1.4,3.7,0.365,1.7,4.2,0.415,0.478,0.3,0.4,0.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,7.8,0
Rajon Rondo,2016-17,PG,F,30,East,CHI,69,42,26.7,3.3,8.1,0.408,0.7,1.9,0.376,2.6,6.2,0.418,0.45299999999999996,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8,0
Derrick Rose,2016-17,PG,F,28,East,NYK,64,64,32.5,7.2,15.3,0.47100000000000003,0.2,0.9,0.217,7.0,14.3,0.48700000000000004,0.47700000000000004,3.5,4.0,0.8740000000000001,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,18.0,0
Terrence Ross,2016-17,SF,F,25,West,TOT,78,24,25.1,4.2,9.6,0.43700000000000006,1.8,5.0,0.363,2.4,4.6,0.518,0.532,0.8,1.0,0.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.0,0
Terrence Ross,2016-17,SF,F,25,East,TOR,54,0,22.4,3.9,8.9,0.441,1.8,4.7,0.375,2.1,4.1,0.516,0.541,0.8,0.9,0.82,0.3,2.3,2.6,0.8,1.0,0.4,0.6,1.5,10.4,0
Terrence Ross,2016-17,SF,F,25,East,ORL,24,24,31.2,4.8,11.1,0.431,1.9,5.6,0.341,2.9,5.5,0.523,0.517,1.0,1.1,0.852,0.2,2.7,2.8,1.8,1.4,0.5,1.5,2.5,12.5,0
Terry Rozier,2016-17,PG,F,22,East,BOS,74,0,17.1,2.0,5.6,0.36700000000000005,0.8,2.4,0.318,1.3,3.1,0.405,0.43700000000000006,0.7,0.9,0.773,0.5,2.5,3.1,1.8,0.6,0.1,0.6,0.9,5.5,0
Ricky Rubio,2016-17,PG,F,26,West,MIN,75,75,32.9,3.5,8.7,0.402,0.8,2.6,0.306,2.7,6.1,0.44299999999999995,0.44799999999999995,3.4,3.8,0.8909999999999999,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,11.1,0
Damjan Rudež,2016-17,SF,F,30,East,ORL,45,0,7.0,0.7,2.0,0.35200000000000004,0.4,1.4,0.313,0.2,0.5,0.45799999999999996,0.466,0.0,0.0,,0.1,0.4,0.6,0.4,0.3,0.0,0.2,0.7,1.8,0
Brandon Rush,2016-17,SG,G,31,West,MIN,47,33,21.9,1.5,4.0,0.374,0.9,2.4,0.386,0.6,1.6,0.35600000000000004,0.49200000000000005,0.3,0.4,0.722,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,4.2,0
D'Angelo Russell,2016-17,PG,F,20,West,LAL,63,60,28.7,5.6,13.8,0.405,2.1,6.1,0.35200000000000004,3.4,7.7,0.447,0.483,2.3,3.0,0.782,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,15.6,0
Domantas Sabonis,2016-17,PF,F,20,West,OKC,81,66,20.1,2.4,5.9,0.39899999999999997,0.6,2.0,0.321,1.7,4.0,0.43799999999999994,0.452,0.5,0.8,0.657,0.6,3.0,3.6,1.0,0.5,0.4,1.0,2.5,5.9,0
Larry Sanders,2016-17,C,F,28,East,CLE,5,0,2.6,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.6,0.2,0.8,0.0,0.2,0.2,0.4,1.0,0.8,0
Dario Šarić,2016-17,PF,F,22,East,PHI,81,36,26.3,4.7,11.4,0.41100000000000003,1.3,4.2,0.311,3.4,7.2,0.469,0.46799999999999997,2.1,2.7,0.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8,0
Tomáš Satoranský,2016-17,SG,G,25,East,WAS,57,3,12.6,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.6970000000000001,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7,0
Dennis Schröder,2016-17,PG,F,23,East,ATL,79,78,31.5,6.9,15.4,0.451,1.3,3.7,0.34,5.7,11.6,0.48700000000000004,0.493,2.8,3.2,0.855,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,17.9,0
Luis Scola,2016-17,PF,F,36,East,BRK,36,1,12.8,2.0,4.2,0.47,0.5,1.4,0.34,1.5,2.8,0.535,0.526,0.7,1.0,0.6759999999999999,1.4,2.4,3.9,1.0,0.4,0.1,0.9,1.8,5.1,0
Mike Scott,2016-17,PF,F,28,East,ATL,18,0,10.8,0.9,3.3,0.28800000000000003,0.2,1.5,0.14800000000000002,0.7,1.8,0.406,0.322,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,0.7,2.5,0
Thabo Sefolosha,2016-17,SF,F,32,East,ATL,62,42,25.7,2.8,6.4,0.441,0.7,1.9,0.342,2.1,4.4,0.484,0.49200000000000005,0.9,1.2,0.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6,7.2,0
Wayne Selden,2016-17,SG,G,22,West,TOT,14,5,16.9,1.8,4.1,0.431,0.5,2.0,0.25,1.3,2.1,0.6,0.491,1.0,1.6,0.636,0.1,1.1,1.1,0.9,0.4,0.1,0.9,1.3,5.1,0
Wayne Selden,2016-17,SG,G,22,West,NOP,3,3,15.7,1.7,2.7,0.625,1.3,2.3,0.5710000000000001,0.3,0.3,1.0,0.875,0.7,1.3,0.5,0.0,1.7,1.7,0.3,0.7,0.0,1.0,2.0,5.3,0
